region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_municipal_medio_todos_1_4;performance_indicator_municipal_medio_todos_1_4;saeb_math_score_municipal_medio_todos_1_4;saeb_portuguese_score_municipal_medio_todos_1_4;saeb_standardized_average_score_municipal_medio_todos_1_4;ideb_municipal_medio_todos_1_4;ideb_projection_municipal_medio_todos_1_4;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_federal_fundamental_iniciais_1_5;performance_indicator_federal_fundamental_iniciais_1_5;saeb_math_score_federal_fundamental_iniciais_1_5;saeb_portuguese_score_federal_fundamental_iniciais_1_5;saeb_standardized_average_score_federal_fundamental_iniciais_1_5;ideb_federal_fundamental_iniciais_1_5;ideb_projection_federal_fundamental_iniciais_1_5;approval_rate_federal_fundamental_finais_6_9;performance_indicator_federal_fundamental_finais_6_9;saeb_math_score_federal_fundamental_finais_6_9;saeb_portuguese_score_federal_fundamental_finais_6_9;saeb_standardized_average_score_federal_fundamental_finais_6_9;ideb_federal_fundamental_finais_6_9;ideb_projection_federal_fundamental_finais_6_9
4;Sul;42;SC;Santa Catarina;4204004;Catanduvas;676611.076;64036.63;625627.889;59211.42;530880.731;47801.25;43939.034;170812.232;191136.032;62784.959;468672.257;62208.475;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;2;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;95.9;0.955665;227.13;225.6;6.400413;6.1;;95.9;0.955665;227.13;225.6;6.400413;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4204103;Caxambu do Sul;248344.204;53824.06;213040.78;46172.69;164148.108;47414.24;55786.973;22788.681;50031.451;25485.804;154092.909;10055.199;Demais serviços;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;4;True;86.3;0.857564;258.14;259.43;5.292833;4.5;;86.3;0.857564;258.14;259.43;5.292833;4.5;;;;;;;;;;;;;;;;99.4;0.994272;237.31;219.76;6.488506;6.5;;99.3;0.993642;237.31;219.76;6.488506;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4204152;Celso Ramos;96486.981;34398.21;83430.852;29743.62;65903.292;24327.53;18777.987;3399.585;17370.823;22631.994;62180.389;3722.903;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;4;True;94.3;0.940191;249.5;261.31;5.180167;4.9;;;;;;;;;;;;;;;;;;;;;;;98.9;0.989226;249.89;253.72;7.346037;7.3;;98.9;0.989226;249.89;253.72;7.346037;7.3;;;;;;;;;94.3;0.940191;249.5;261.31;5.180167;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4204178;Cerro Negro;152293.215;45912.94;106659.576;32155.43;141415.813;46935.22;85042.76;5004.216;26597.328;21508.506;138152.809;3263.004;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Produção florestal, pesca e aquicultura;2;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99.6;0.995106;209.42;190.1;5.416981;5.4;;100.0;1.0;202.88;172.42;4.970718;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4204194;Chapadão do Lageado;147114.718;49869.4;111050.535;37644.25;97931.662;32374.1;51855.865;4619.717;17082.396;21598.39;95156.367;2775.295;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;94.0;0.934391;276.62;252.33;5.4825;5.1;;94.0;0.934391;276.62;252.33;5.4825;5.1;;91.4;0.909767;275.22;281.93;4.775473;4.3;;91.4;0.909767;275.22;281.93;4.775473;4.3;;93.3;0.933271;236.93;220.09;6.487254;6.1;;93.3;0.933271;236.93;220.09;6.487254;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4204202;Chapecó;17619284.312;69153.54;15615663.571;61290.53;13694779.507;60173.82;253596.394;3391868.311;7093466.178;1223422.26;11962353.143;1732426.364;Demais serviços;Indústrias de transformação;Comércio e reparação de veículos automotores e motocicletas;8;True;90.1;0.90091;257.91;260.72;5.3105;4.8;;87.6;0.875798;258.35;260.96;5.321833;4.7;;74.1;0.748623;271.82;279.56;4.692241;3.5;;74.9;0.797794;276.04;282.82;4.800313;3.8;;98.2;0.982048;224.48;216.31;6.180931;6.1;;98.9;0.987926;221.62;212.26;6.052715;6.0;;97.0;0.971097;228.39;221.85;6.356277;6.2;;93.7;0.938467;257.04;260.25;5.288167;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4204251;Cocal do Sul;1084929.853;62930.97;999972.658;58003.05;888493.104;52399.92;32311.489;325650.676;294334.015;103189.991;755486.17;133006.934;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;98.2;0.980418;264.84;256.93;5.362833;5.3;;95.3;0.940632;258.3;247.32;5.093667;4.8;;;;;;;;;;;;;;;;99.3;0.99311;248.74;239.56;7.066636;7.0;;100.0;1.0;249.84;240.38;7.102537;7.1;;97.4;0.979512;247.11;238.34;7.013347;6.9;;99.6;0.996235;269.08;263.16;5.537333;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4204301;Concórdia;5510391.821;67491.26;5116747.179;62669.91;4559829.025;60249.05;312111.192;1115388.775;2177609.45;404194.378;4009303.795;550525.23;Demais serviços;Indústrias de transformação;Comércio e reparação de veículos automotores e motocicletas;8;True;94.0;0.939477;269.28;265.42;5.578333;5.2;;93.2;0.93279;267.42;262.46;5.498;5.1;;80.8;0.800368;275.83;282.31;4.789729;3.8;;83.5;0.819868;284.35;288.32;4.999362;4.1;;97.4;0.974122;237.42;226.15;6.606787;6.4;;97.3;0.972767;240.35;228.12;6.698521;6.5;;97.9;0.979278;228.82;220.36;6.337392;6.2;;94.5;0.945182;270.93;268.03;5.649333;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4204350;Cordilheira Alta;529197.692;110687.66;449634.745;94046.17;434572.746;94781.41;56051.61;54184.178;236368.723;33048.244;379652.756;54919.99;Comércio e reparação de veículos automotores e motocicletas;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;96.1;0.9636;248.85;251.54;5.0065;4.8;;93.5;0.939289;248.85;251.54;5.0065;4.7;;84.0;0.840247;273.02;261.72;4.442029;3.7;;84.0;0.840247;273.02;261.72;4.442029;3.7;;100.0;1.0;244.78;227.59;6.773427;6.8;;100.0;1.0;244.78;227.59;6.773427;6.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4204400;Coronel Freitas;484592.888;46649.3;407480.425;39226.07;381582.577;38543.69;94458.898;85012.897;115394.729;55989.025;350855.549;30727.028;Demais serviços;Pecuária, inclusive apoio à pecuária;Indústrias de transformação;4;True;88.5;0.884282;250.16;250.11;5.0045;4.4;;88.5;0.884282;250.16;250.11;5.0045;4.4;;;;;;;;;;;;;;;;98.5;0.984889;230.63;225.95;6.47357;6.4;;98.3;0.983467;230.63;225.95;6.47357;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4204459;Coronel Martins;74760.809;36203.78;54428.182;26357.47;57378.062;22413.31;22265.255;2196.092;13505.021;17308.274;55274.643;2103.42;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;91.6;0.917067;242.06;240.97;4.717167;4.3;;87.8;0.868656;242.06;240.97;4.717167;4.1;;93.1;0.932812;244.98;228.45;3.550155;3.3;;93.1;0.932812;244.98;228.45;3.550155;3.3;;99.1;0.985841;248.43;234.33;6.965629;6.9;;99.1;0.985841;248.43;234.33;6.965629;6.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4204509;Corupá;1055553.352;69139.54;838130.317;55748.99;797604.513;48932.79;208627.689;210023.994;219340.452;90822.212;728814.347;68790.166;Agricultura, inclusive apoio à agricultura e a pós colheita;Indústrias de transformação;Demais serviços;4;True;91.5;0.908247;268.16;261.35;5.491833;5.0;;;;;;;;;;;;;;;;;;;;;;;98.2;0.982155;236.11;225.63;6.572332;6.5;;98.2;0.982155;236.11;225.63;6.572332;6.5;;;;;;;;;91.5;0.908247;268.16;261.35;5.491833;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4204558;Correia Pinto;763282.446;48533.25;649992.102;41329.69;591364.311;48019.84;91134.102;207144.529;158986.951;76417.342;533682.923;57681.387;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;8;True;92.0;0.919839;250.44;249.21;4.994167;4.6;;89.3;0.892934;248.53;249.6;4.968833;4.4;;78.5;0.785739;252.72;257.5;4.093743;3.2;;78.5;0.785739;252.72;257.5;4.093743;3.2;;97.5;0.974323;215.35;208.44;5.863604;5.7;;98.1;0.979488;213.12;211.62;5.878865;5.8;;95.8;0.957607;219.68;202.27;5.834056;5.6;;94.9;0.949929;254.18;248.45;5.043833;4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4204608;Criciúma;12339547.621;57528.91;11211117.068;52267.99;10065323.051;45878.05;56718.252;2256226.762;5047335.752;1099694.276;8459975.042;1605348.009;Demais serviços;Indústrias de transformação;Comércio e reparação de veículos automotores e motocicletas;9;True;94.0;0.939355;259.82;262.05;5.3645;5.0;;85.9;0.857706;254.64;257.39;5.2005;4.5;;78.9;0.786051;272.08;278.21;4.675683;3.7;;79.2;0.788464;274.79;280.09;4.741888;3.7;;99.2;0.991959;230.79;222.46;6.413169;6.4;;99.8;0.998198;232.41;224.08;6.47354;6.5;;95.1;0.953111;223.55;215.18;6.142638;5.9;;98.5;0.984422;263.87;265.69;5.492667;5.4;;;;;;;;;86.5;0.869973;339.38;324.85;6.319111;5.5;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4204707;Cunha Porã;1090030.707;99518.92;1013553.799;92536.64;927562.198;83189.43;102198.322;199392.849;442216.347;62213.77;806021.289;121540.91;Comércio e reparação de veículos automotores e motocicletas;Demais serviços;Indústrias de transformação;6;True;87.0;0.869412;268.2;261.73;5.498833;4.8;;82.7;0.826552;259.33;258.46;5.2965;4.4;;;;;;;;;;;;;;;;95.4;0.95321;240.87;224.92;6.650263;6.3;;95.4;0.948494;241.48;225.55;6.673359;6.3;;95.4;0.954038;240.37;224.41;6.631448;6.3;;92.3;0.919845;277.73;265.25;5.716333;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4204756;Cunhataí;106831.281;54284.19;79176.105;40231.76;66625.103;33785.55;31377.221;2750.273;14788.728;14955.946;63872.17;2752.934;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;4;True;86.7;0.848288;276.98;267.52;5.741667;4.9;;86.7;0.848288;276.98;267.52;5.741667;4.9;;;;;;;;;;;;;;;;98.4;0.985394;271.13;237.01;7.447562;7.3;;;;;;;;;98.0;0.981298;271.13;237.01;7.447562;7.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4204806;Curitibanos;2003887.722;50040.9;2004549.876;50057.43;1875347.794;46840.37;116614.982;579541.805;794309.296;193629.814;1684095.897;191251.898;Indústrias de transformação;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;8;True;93.0;0.928681;243.57;249.98;4.8925;4.5;;91.5;0.91421;244.46;251.27;4.928833;4.5;;86.3;0.785207;261.95;266.15;4.352869;3.4;;86.3;0.785207;261.95;266.15;4.352869;3.4;;97.5;0.975345;218.88;212.45;6.003879;5.9;;98.9;0.988716;222.77;214.12;6.10848;6.0;;95.7;0.957241;214.1;210.38;5.875022;5.6;;97.1;0.969929;239.82;244.57;4.739833;4.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4204905;Descanso;382121.357;44797.35;328520.011;38513.48;299005.534;36750.93;110542.042;16285.545;112937.863;42211.9;281977.35;17028.183;Pecuária, inclusive apoio à pecuária;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;87.6;0.874222;266.2;256.15;5.3725;4.7;;86.8;0.865998;266.2;256.15;5.3725;4.7;;82.6;0.845376;258.15;267.84;4.324797;3.7;;82.6;0.845376;258.15;267.84;4.324797;3.7;;97.7;0.977588;239.2;228.96;6.691847;6.5;;97.6;0.97599;239.2;228.96;6.691847;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4205001;Dionísio Cerqueira;674812.751;44963.54;585415.774;39006.91;636297.338;40809.22;99875.71;23511.506;313645.009;84274.807;521307.032;114990.306;Comércio e reparação de veículos automotores e motocicletas;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;89.9;0.897278;248.84;251.98;5.013667;4.5;;89.9;0.897278;248.84;251.98;5.013667;4.5;;84.1;0.837487;265.58;270.19;4.464331;3.7;;84.1;0.837487;265.58;270.19;4.464331;3.7;;99.2;0.992328;239.32;225.55;6.632137;6.6;;99.5;0.994979;239.32;225.55;6.632137;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4205100;Dona Emma;184448.32;43697.78;176688.507;41859.4;165733.246;39236.09;30064.726;55782.031;40421.337;26884.767;153152.862;12580.383;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;7;True;95.8;0.960331;280.06;268.21;5.8045;5.6;;95.8;0.960331;280.06;268.21;5.8045;5.6;;87.7;0.8687;285.36;296.59;5.137349;4.5;;87.7;0.8687;285.36;296.59;5.137349;4.5;;98.2;0.982951;226.82;208.02;6.074861;6.0;;99.2;0.995521;231.64;226.37;6.500482;6.5;;97.4;0.970964;225.25;202.06;5.936535;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4205159;Doutor Pedrinho;184032.493;50600.08;165112.242;45397.92;175716.334;42198.93;11818.886;73016.789;35046.706;25530.835;145413.217;30303.117;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;95.6;0.954542;256.46;252.31;5.146167;4.9;;95.6;0.954542;256.46;252.31;5.146167;4.9;;86.2;0.861173;275.31;274.44;4.664611;4.0;;86.2;0.861173;275.31;274.44;4.664611;4.0;;100.0;1.0;230.7;219.97;6.366179;6.4;;100.0;1.0;230.7;219.97;6.366179;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4205175;Entre Rios;75980.775;22334.15;67856.885;19946.17;60605.602;18751.73;22461.863;1538.448;12751.337;22057.305;58808.953;1796.649;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;87.2;0.870948;259.05;249.84;5.148167;4.5;;87.2;0.870948;259.05;249.84;5.148167;4.5;;84.9;0.847114;255.33;257.56;4.131298;3.5;;84.9;0.847114;255.33;257.56;4.131298;3.5;;97.6;0.976824;215.81;207.88;5.862201;5.7;;98.4;0.984994;215.81;207.88;5.862201;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4205191;Ermo;241247.32;106323.19;180978.069;79761.16;176552.303;85746.63;39966.12;59780.655;43246.295;16755.754;159748.825;16803.478;Indústrias de transformação;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;4;True;96.2;0.960118;253.1;265.3;5.306667;5.1;;96.2;0.960118;253.1;265.3;5.306667;5.1;;86.1;0.860126;272.73;269.29;4.551279;3.9;;88.6;0.889652;272.73;269.29;4.551279;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4205209;Erval Velho;253179.087;51827.86;239100.183;48945.79;183148.747;41408.26;66925.107;17161.596;59724.807;27580.381;171391.892;11756.856;Pecuária, inclusive apoio à pecuária;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;2;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;94.6;0.9461;216.44;216.03;6.022405;5.7;;94.6;0.9461;216.44;216.03;6.022405;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4205308;Faxinal dos Guedes;845386.994;75534.94;802802.722;71730.05;758371.392;71342.56;192989.961;181048.199;206174.842;66221.413;646434.415;111936.977;Indústrias de transformação;Demais serviços;Pecuária, inclusive apoio à pecuária;7;True;95.1;0.949115;264.64;263.48;5.468667;5.2;;91.0;0.914071;240.24;245.81;4.7675;4.4;;86.3;0.869115;261.73;264.2;4.320587;3.8;;86.3;0.869115;261.73;264.2;4.320587;3.8;;96.6;0.966251;227.11;226.91;6.423849;6.2;;96.6;0.966251;227.11;226.91;6.423849;6.2;;;;;;;;;96.5;0.963268;272.31;269.04;5.689167;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4205357;Flor do Sertão;95652.975;53647.21;79685.687;44691.92;64277.694;40811.23;18856.896;8933.244;16372.932;15711.716;59874.788;4402.906;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;89.3;0.900893;257.71;245.41;5.052;4.6;;89.3;0.900893;257.71;245.41;5.052;4.6;;92.3;0.933357;286.89;282.37;4.945964;4.6;;92.3;0.933357;286.89;282.37;4.945964;4.6;;100.0;1.0;223.24;214.77;6.129267;6.1;;100.0;1.0;223.24;214.77;6.129267;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4205407;Florianópolis;31190132.216;58059.37;26552426.154;49426.25;23559946.53;45612.49;75454.253;1668678.76;15084988.907;2994962.432;19824084.351;3735862.179;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;11;True;89.7;0.896715;245.14;249.63;4.912833;4.4;;81.3;0.811323;248.53;253.99;5.042;4.1;;75.2;0.766135;264.75;270.14;4.451925;3.4;;76.6;0.800479;276.06;276.96;4.712869;3.8;;96.0;0.959821;211.78;204.61;5.725838;5.5;;99.0;0.989791;214.63;209.25;5.864591;5.8;;91.8;0.919323;207.02;197.63;5.508089;5.1;;97.6;0.975644;240.11;243.74;4.730833;4.6;;;;;;;;;87.6;0.886217;330.77;309.95;5.97513;5.3;;100.0;1.0;241.99;234.48;6.845455;6.8;;92.0;0.919983;278.15;277.03;5.919667;5.4;
4;Sul;42;SC;Santa Catarina;4205431;Formosa do Sul;104803.4;39076.58;87118.114;32482.52;78636.998;31695.69;26169.343;6717.582;22915.738;18802.487;74605.15;4031.848;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;4;True;;;;;;;;;;;;;;;87.7;0.880226;274.28;272.87;4.626642;4.1;;87.7;0.880226;274.28;272.87;4.626642;4.1;;99.3;0.993432;268.83;252.62;7.687487;7.6;;99.3;0.993432;268.83;252.62;7.687487;7.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4205456;Forquilhinha;1525924.405;48548.39;1338681.771;42591.13;1224547.814;44333.94;136864.052;372147.019;436689.667;146184.844;1091885.582;132662.231;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;7;True;91.0;0.909541;258.29;258.97;5.287667;4.8;;91.0;0.909541;258.29;258.97;5.287667;4.8;;85.7;0.861369;277.71;276.28;4.725864;4.1;;85.7;0.861369;277.71;276.28;4.725864;4.1;;99.8;0.997591;236.98;225.27;6.58239;6.6;;99.8;0.998194;237.64;225.32;6.595895;6.6;;99.4;0.993852;230.82;224.74;6.455196;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4205506;Fraiburgo;1596213.305;47675.2;1386572.415;41413.71;1273658.568;34682.86;203800.661;212541.521;518003.515;203632.857;1137978.554;135680.014;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;9;True;96.0;0.960396;280.57;281.79;6.039333;5.8;;88.4;0.881977;285.11;279.56;6.077833;5.4;;74.6;0.750582;275.46;284.54;4.817915;3.6;;77.6;0.782515;280.58;286.75;4.922909;3.9;;98.7;0.98752;244.59;235.86;6.920164;6.8;;98.9;0.989696;246.5;237.89;6.993524;6.9;;95.6;0.97148;228.46;218.67;6.299795;6.1;;97.5;0.976096;279.45;282.34;6.029833;5.9;;;;;;;;;98.2;0.987004;323.0;305.03;5.792348;5.7;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4205555;Frei Rogério;114310.223;47411.95;96981.101;40224.43;102097.904;53231.44;51734.875;5304.783;24725.084;17022.601;98787.344;3310.56;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;4;True;;;;;;;;;;;;;;;90.2;0.89679;263.75;267.7;4.401353;3.9;;90.2;0.89679;263.75;267.7;4.401353;3.9;;100.0;1.0;230.14;211.44;6.200401;6.2;;100.0;1.0;230.14;211.44;6.200401;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4205605;Galvão;159894.354;49811.33;123184.871;38268.06;99962.901;36873.07;29836.095;9199.998;34300.147;20777.989;94114.229;5848.672;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;4;True;90.2;0.905672;266.07;267.84;5.565167;5.0;;89.8;0.899938;266.07;267.84;5.565167;5.0;;;;;;;;;;;;;;;;100.0;1.0;226.7;217.65;6.247661;6.2;;100.0;1.0;226.7;217.65;6.247661;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4205704;Garopaba;1005307.519;33556.11;863321.265;28816.76;773365.453;32129.85;20305.14;81403.988;446439.58;140980.277;689128.986;84236.468;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;5;True;87.2;0.870697;259.32;256.09;5.256833;4.6;;87.2;0.870697;259.32;256.09;5.256833;4.6;;;;;;;;;84.5;0.851423;269.94;279.09;4.6588;4.0;;98.6;0.985979;248.2;236.15;6.99433;6.9;;98.6;0.985979;248.2;236.15;6.99433;6.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4205803;Garuva;1982039.347;106877.29;1767664.5;95261.07;2033242.159;108059.21;43212.963;920172.274;530168.549;118271.076;1611824.861;421417.298;Indústrias de transformação;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;5;True;76.7;0.766722;255.82;257.97;5.229833;4.0;;93.9;0.93876;249.13;251.89;5.017;4.7;;;;;;;;;;;;;;;;94.8;0.946744;216.39;209.91;5.910178;5.6;;94.8;0.946545;216.39;209.91;5.910178;5.6;;;;;;;;;74.6;0.745104;257.82;259.78;5.293333;3.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
