region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_municipal_medio_todos_1_4;performance_indicator_municipal_medio_todos_1_4;saeb_math_score_municipal_medio_todos_1_4;saeb_portuguese_score_municipal_medio_todos_1_4;saeb_standardized_average_score_municipal_medio_todos_1_4;ideb_municipal_medio_todos_1_4;ideb_projection_municipal_medio_todos_1_4;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_federal_fundamental_iniciais_1_5;performance_indicator_federal_fundamental_iniciais_1_5;saeb_math_score_federal_fundamental_iniciais_1_5;saeb_portuguese_score_federal_fundamental_iniciais_1_5;saeb_standardized_average_score_federal_fundamental_iniciais_1_5;ideb_federal_fundamental_iniciais_1_5;ideb_projection_federal_fundamental_iniciais_1_5;approval_rate_federal_fundamental_finais_6_9;performance_indicator_federal_fundamental_finais_6_9;saeb_math_score_federal_fundamental_finais_6_9;saeb_portuguese_score_federal_fundamental_finais_6_9;saeb_standardized_average_score_federal_fundamental_finais_6_9;ideb_federal_fundamental_finais_6_9;ideb_projection_federal_fundamental_finais_6_9
4;Sul;43;RS;Rio Grande do Sul;4301701;Barão de Cotegipe;324768.863;45460.37;303205.593;42441.99;341673.55;51643.52;123847.838;37642.957;105470.504;40890.013;307851.313;33822.238;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;91.6;0.910377;280.31;279.18;4.805794;4.4;;91.6;0.910377;280.31;279.18;4.805794;4.4;;97.3;0.972497;258.56;271.83;5.5065;5.4;;;;;;;;;99.7;0.996553;233.96;228.01;6.574575;6.6;;99.6;0.995106;231.51;227.2;6.513092;6.5;;100.0;1.0;237.15;229.05;6.654362;6.7;;97.3;0.972497;258.56;271.83;5.5065;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4301750;Barão do Triunfo;142447.239;24188.7;157243.887;26701.29;142319.419;18850.25;65886.499;4638.065;22594.267;43580.898;136699.728;5619.691;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Produção florestal, pesca e aquicultura;2;True;;;;;;;;;;;;;;;85.6;0.853732;269.69;279.36;5.8175;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;98.0;0.980609;269.69;279.36;5.8175;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4301800;Barracão;300014.763;62102.0;253629.721;52500.46;317084.779;60547.03;185122.162;18379.837;62411.177;36670.572;302583.748;14501.032;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;77.6;0.778351;277.79;290.72;4.943155;3.8;;77.6;0.778351;277.79;290.72;4.943155;3.8;;86.8;0.858291;278.52;286.47;6.083167;5.2;;90.1;0.914244;287.54;283.17;6.1785;5.6;;97.7;0.976451;212.87;193.76;5.549366;5.4;;97.7;0.976451;212.87;193.76;5.549366;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4301859;Barra do Guarita;63072.239;19953.25;50753.232;16056.07;56811.54;17394.84;18573.554;2433.84;12018.541;21840.091;54866.026;1945.514;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;3;True;76.5;0.775264;288.55;285.81;5.020776;3.9;;76.5;0.775264;288.55;285.81;5.020776;3.9;;;;;;;;;;;;;;;;98.2;0.980918;209.18;206.61;5.712583;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4301875;Barra do Quaraí;332589.973;78422.54;231623.353;54615.27;386182.598;91123.78;263546.134;14222.016;58128.39;36264.252;372160.792;14021.806;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;4;True;;;;;;;;;;;;;;;89.8;0.89488;233.99;252.79;4.779667;4.3;;98.9;0.987841;238.81;251.46;4.837833;4.8;;98.0;0.977938;222.43;207.75;5.986173;5.9;;;;;;;;;93.4;0.929767;210.5;208.87;5.778865;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4301909;Barra do Ribeiro;581054.183;47529.99;489177.966;40014.56;507428.189;37261.58;222006.554;49671.532;123806.899;77893.014;473378.001;34050.189;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;8;True;85.7;0.85518;270.64;281.02;4.697524;4.0;;85.7;0.85518;270.64;281.02;4.697524;4.0;;87.8;0.875412;227.34;236.38;4.395333;3.8;;86.8;0.870823;239.42;235.51;4.582167;4.0;;90.2;0.901274;188.48;178.71;4.810272;4.3;;91.5;0.911542;186.66;182.46;4.843721;4.4;;88.7;0.889196;190.01;175.53;4.781652;4.3;;88.5;0.875285;223.32;236.68;4.333333;3.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4301925;Barra do Rio Azul;78570.978;46327.23;70523.093;41582.01;80747.795;49813.57;52725.768;1287.969;8897.6;15671.012;78582.348;2165.446;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;0;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4301958;Barra Funda;167381.582;67006.24;158838.702;63586.35;165030.035;64389.4;38372.678;33653.315;49364.028;23270.82;144660.841;20369.194;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;8;True;87.7;0.864016;300.52;302.34;5.436349;4.7;;87.7;0.864016;300.52;302.34;5.436349;4.7;;99.1;0.989691;276.81;275.03;5.864;5.8;;100.0;1.0;274.9;274.14;5.817333;5.8;;100.0;1.0;222.5;206.0;5.95569;6.0;;100.0;1.0;230.0;202.15;6.02882;6.0;;100.0;1.0;214.56;210.08;5.878346;5.9;;97.7;0.975584;278.71;275.91;5.910333;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4302006;Barros Cassal;274473.968;29526.03;222738.646;23960.7;244514.468;21896.16;103558.458;8187.736;56710.795;64831.66;233288.649;11225.819;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;4;True;;;;;;;;;;;;;;;85.2;0.851995;242.35;237.52;4.6645;4.0;;;;;;;;;93.5;0.931181;211.06;204.46;5.70937;5.3;;;;;;;;;96.1;0.960533;221.71;217.68;6.152978;5.9;;87.1;0.860673;261.95;253.85;5.263333;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4302055;Benjamin Constant do Sul;49986.472;24008.87;45886.157;22039.46;49313.673;25630.81;19516.478;2755.645;8673.689;16896.887;47842.699;1470.974;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;2;True;;;;;;;;;;;;;;;95.1;0.950474;249.33;245.32;4.910833;4.7;;100.0;1.0;249.33;245.32;4.910833;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4302105;Bento Gonçalves;9062598.061;73589.32;7759739.076;63009.96;7498525.294;60919.05;104329.086;2456585.89;2985354.024;747145.328;6293414.328;1205110.966;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;9;True;76.3;0.820684;290.88;297.28;5.225207;4.3;;79.6;0.848571;297.24;301.17;5.372766;4.6;;88.9;0.890327;274.86;274.92;5.829667;5.2;;85.5;0.858693;286.15;281.85;6.133333;5.3;;95.6;0.955091;237.66;222.47;6.544458;6.3;;94.3;0.93973;241.11;224.17;6.641207;6.2;;98.3;0.983319;232.06;219.71;6.387406;6.3;;93.1;0.931321;264.25;268.4;5.544167;5.2;;90.8;0.885677;320.72;326.94;6.08832;5.4;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4302154;Boa Vista das Missões;173199.979;89601.64;162523.335;84078.29;238521.958;114289.39;159796.87;5543.572;43130.718;18848.045;227319.205;11202.753;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;8;True;84.1;0.847074;262.69;290.99;4.735118;4.0;;84.1;0.847074;262.69;290.99;4.735118;4.0;;94.8;0.946556;273.77;263.87;5.627333;5.3;;88.0;0.859264;262.16;256.49;5.310833;4.6;;91.8;0.912132;209.19;201.2;5.61441;5.1;;89.8;0.898124;196.71;191.87;5.206606;4.7;;95.7;0.957397;226.67;214.26;6.185452;5.9;;100.0;1.0;282.48;269.41;5.864833;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4302204;Boa Vista do Buricá;354601.866;50904.66;313737.359;45038.38;326886.614;48701.82;82079.434;41300.455;129473.121;40621.909;293474.919;33411.695;Demais serviços;Pecuária, inclusive apoio à pecuária;Comércio e reparação de veículos automotores e motocicletas;8;True;81.0;0.826583;313.97;314.62;5.809085;4.8;;81.0;0.826583;313.97;314.62;5.809085;4.8;;88.9;0.893455;279.93;276.84;5.946167;5.3;;85.2;0.868285;277.69;280.08;5.962833;5.2;;97.9;0.978464;237.11;226.97;6.61578;6.5;;97.8;0.976038;229.02;224.47;6.415936;6.3;;98.2;0.984235;262.31;234.79;7.238878;7.1;;93.0;0.915268;281.22;274.96;5.936333;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4302220;Boa Vista do Cadeado;269990.931;121126.48;230224.212;103285.87;468751.666;190085.83;331893.705;10627.063;81629.873;25043.335;449193.976;19557.69;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;88.9;0.862816;303.46;314.7;5.662671;4.9;;88.9;0.862816;303.46;314.7;5.662671;4.9;;89.7;0.898779;269.0;274.99;5.733167;5.2;;89.7;0.898779;269.0;274.99;5.733167;5.2;;96.9;0.961498;243.38;224.59;6.692164;6.4;;96.9;0.961498;243.38;224.59;6.692164;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4302238;Boa Vista do Incra;196998.485;86745.26;194650.644;85711.42;384173.957;146184.92;273985.921;9127.771;60471.121;27161.813;370746.626;13427.331;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;4;True;78.9;0.784708;276.1;277.76;4.725407;3.7;;78.9;0.784708;276.1;277.76;4.725407;3.7;;;;;;;;;;;;;;;;98.1;0.981529;227.6;207.54;6.081019;6.0;;97.7;0.976597;227.6;207.54;6.081019;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4302253;Boa Vista do Sul;134911.77;48546.88;128281.986;46161.2;120127.489;43320.41;32490.39;25929.88;24111.01;20596.769;103128.049;16999.439;Pecuária, inclusive apoio à pecuária;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;2;True;;;;;;;;;;;;;;;97.2;0.976648;274.71;272.07;5.779667;5.6;;98.8;0.988357;274.71;272.07;5.779667;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4302303;Bom Jesus;593402.555;52972.91;432191.386;38581.63;613624.298;54447.59;328272.302;47848.895;139984.107;71006.084;587111.389;26512.91;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;8;True;87.1;0.901208;267.11;273.42;4.534173;4.1;;87.1;0.901208;267.11;273.42;4.534173;4.1;;91.7;0.918168;267.67;264.57;5.537333;5.1;;85.9;0.862713;277.18;264.28;5.691;4.9;;96.9;0.96902;222.56;214.97;6.119926;5.9;;93.0;0.928709;223.36;205.52;5.963375;5.5;;99.6;0.995935;222.11;220.24;6.207157;6.2;;94.9;0.94846;264.54;264.66;5.486667;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4302352;Bom Princípio;951019.165;72364.87;865227.057;65886.92;906595.961;62757.58;35806.592;295438.406;308255.989;83716.228;723217.215;183378.746;Indústrias de transformação;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;8;True;78.9;0.783211;309.08;294.79;5.443549;4.3;;78.9;0.783211;309.08;294.79;5.443549;4.3;;90.6;0.905358;275.02;264.98;5.666667;5.1;;92.0;0.916724;274.56;264.55;5.651833;5.2;;96.0;0.956985;231.28;218.59;6.352157;6.1;;95.4;0.949677;232.79;220.23;6.410792;6.1;;98.8;0.98674;225.76;212.6;6.137904;6.1;;87.3;0.871975;275.95;265.87;5.697;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4302378;Bom Progresso;73593.306;35111.31;64873.48;30951.09;86280.406;46437.25;41336.906;3421.151;18497.76;19308.45;82564.267;3716.139;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;0;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4302402;Bom Retiro do Sul;509724.682;41461.26;435052.91;35387.42;403056.098;32379.19;33550.478;123410.347;126226.601;73365.632;356553.059;46503.039;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;8;True;80.8;0.810709;295.59;303.36;5.382377;4.4;;80.8;0.810709;295.59;303.36;5.382377;4.4;;91.9;0.919557;269.04;272.17;5.686833;5.2;;89.0;0.89501;270.05;256.38;5.4405;4.9;;94.7;0.947683;251.87;237.3;7.085278;6.7;;93.8;0.937417;249.89;236.27;7.028764;6.6;;99.2;0.994062;260.93;242.01;7.343815;7.3;;94.7;0.947843;268.5;280.7;5.82;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4302451;Boqueirão do Leão;199040.09;31882.12;153755.908;24612.76;150394.643;19554.63;69998.425;6637.245;27463.848;41281.468;145380.986;5013.657;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;4;True;;;;;;;;;;;;;;;94.4;0.942085;230.6;241.61;4.536833;4.3;;;;;;;;;98.6;0.986233;242.06;233.98;6.8377;6.7;;;;;;;;;100.0;1.0;242.06;233.98;6.8377;6.8;;95.6;0.954515;230.6;241.61;4.536833;4.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4302501;Bossoroca;250550.159;42538.23;260907.377;44296.67;490599.017;79967.24;312723.606;11968.306;97785.975;44675.758;467153.644;23445.373;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Pecuária, inclusive apoio à pecuária;7;True;86.6;0.867369;285.54;282.37;4.927003;4.3;;86.7;0.864477;285.54;282.37;4.927003;4.3;;92.9;0.927183;245.88;243.77;4.8275;4.5;;88.2;0.870434;231.2;224.41;4.260167;3.7;;99.0;0.989401;217.2;207.49;5.881636;5.8;;;;;;;;;99.2;0.992374;227.03;212.18;6.154505;6.1;;98.0;0.98138;252.12;252.0;5.068667;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4302584;Bozano;119424.69;55520.54;133110.457;61883.06;227410.127;108342.13;130939.643;6094.206;55049.998;19490.077;211573.924;15836.203;Agricultura, inclusive apoio à agricultura e a pós colheita;Comércio e reparação de veículos automotores e motocicletas;Demais serviços;4;True;94.0;0.943391;252.61;264.71;4.200132;4.0;;94.0;0.943391;252.61;264.71;4.200132;4.0;;97.5;0.974428;297.32;275.41;6.212167;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97.5;0.974428;297.32;275.41;6.212167;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4302600;Braga;109438.7;33487.97;96634.109;29569.8;130948.737;40033.24;61984.893;3709.061;32155.911;25879.166;123729.031;7219.706;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;7;True;85.9;0.864569;271.59;265.11;4.472693;3.9;;85.9;0.864569;271.59;265.11;4.472693;3.9;;93.0;0.928873;242.7;249.62;4.872;4.5;;;;;;;;;97.4;0.972239;203.37;188.67;5.275523;5.1;;93.5;0.920351;157.76;147.63;3.658922;3.4;;100.0;1.0;241.96;223.39;6.643246;6.6;;94.2;0.945084;242.7;249.62;4.872;4.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4302659;Brochier;132265.49;26634.21;113650.857;22885.79;117700.928;22934.71;28095.019;13386.999;35675.103;31076.198;108233.32;9467.608;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;7;True;78.7;0.790313;321.21;310.31;5.84625;4.6;;78.7;0.790313;321.21;310.31;5.84625;4.6;;92.8;0.924332;307.21;290.9;6.635167;6.1;;;;;;;;;97.2;0.967299;228.04;210.2;6.137779;5.9;;97.7;0.965134;222.59;205.97;5.956863;5.7;;96.1;0.9536;231.1;212.56;6.239085;5.9;;92.4;0.922196;307.21;290.9;6.635167;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4302709;Butiá;567080.683;29714.98;545589.911;28588.87;543350.848;25919.52;128895.261;89501.31;168309.761;122448.458;509154.79;34196.058;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;8;True;80.9;0.828328;269.42;283.86;4.722904;3.9;;80.9;0.828328;269.42;283.86;4.722904;3.9;;91.8;0.918921;242.75;258.09;5.014;4.6;;92.2;0.924791;228.39;244.91;4.555;4.2;;93.9;0.938808;215.75;205.51;5.817965;5.5;;93.1;0.928222;208.74;196.01;5.511459;5.1;;95.7;0.959395;228.73;223.11;6.385675;6.1;;91.3;0.912792;258.72;272.74;5.524333;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4302808;Caçapava do Sul;1175802.486;36161.85;1071097.708;32941.65;1122673.641;33536.67;257113.557;195153.932;387617.638;200890.745;1040775.871;81897.77;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;8;True;87.1;0.904095;272.5;279.19;4.696252;4.2;;87.1;0.904095;272.5;279.19;4.696252;4.2;;90.7;0.907238;254.31;259.61;5.232;4.7;;86.0;0.858667;254.19;259.99;5.236333;4.5;;94.4;0.943013;223.71;212.35;6.094237;5.7;;92.0;0.916681;211.35;199.39;5.622722;5.2;;99.3;0.993538;241.25;230.74;6.763333;6.7;;96.4;0.963663;254.42;259.26;5.228;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4302907;Cacequi;566822.982;50804.25;417324.302;37404.71;623088.146;50694.67;367036.593;21461.057;134337.102;78987.769;601822.521;21265.625;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;8;True;89.0;0.889608;242.95;241.52;3.717302;3.3;;89.0;0.889608;242.95;241.52;3.717302;3.3;;95.2;0.951477;226.78;238.25;4.417167;4.2;;94.1;0.939624;227.38;235.42;4.38;4.1;;91.9;0.920266;199.58;197.01;5.354831;4.9;;93.4;0.932225;195.24;196.26;5.258371;4.9;;90.2;0.900437;207.37;198.35;5.527859;5.0;;96.7;0.968921;225.97;242.05;4.467;4.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4303004;Cachoeira do Sul;3371237.249;42103.62;3408150.105;42564.63;3542706.333;43441.07;972403.911;478213.877;1327161.992;446325.03;3224104.811;318601.522;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;8;True;82.3;0.866887;271.47;281.74;4.71996;4.1;;82.3;0.866887;271.47;281.74;4.71996;4.1;;88.3;0.882664;255.55;263.4;5.315833;4.7;;86.1;0.862186;264.91;269.51;5.573667;4.8;;94.9;0.948891;221.87;214.17;6.092213;5.8;;93.4;0.93328;224.87;217.21;6.204738;5.8;;96.4;0.963265;219.88;212.16;6.01769;5.8;;89.8;0.898108;251.25;260.59;5.197333;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4303103;Cachoeirinha;7781824.403;57110.95;7094389.726;52065.86;6458503.943;48874.74;976.777;1448296.014;2967071.763;803119.269;5219463.823;1239040.121;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Indústrias de transformação;8;True;82.0;0.739929;268.27;277.45;4.610794;3.4;;82.0;0.739929;268.27;277.45;4.610794;3.4;;89.0;0.889621;246.45;256.65;5.051667;4.5;;88.4;0.882924;247.97;257.1;5.0845;4.5;;93.0;0.930316;219.85;211.23;6.000209;5.6;;92.1;0.921928;220.58;210.71;6.004686;5.5;;95.9;0.958611;217.65;212.81;5.986951;5.7;;90.1;0.900709;244.16;255.96;5.002;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4303202;Cacique Doble;154022.394;33461.31;135719.78;29485.07;169235.943;33294.5;89382.59;7002.779;34253.667;32989.793;163628.829;5607.114;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;4;True;;;;;;;;;;;;;;;94.7;0.945493;260.29;261.63;5.365333;5.1;;98.3;0.982646;260.29;261.63;5.365333;5.3;;98.9;0.988769;245.3;235.37;6.924805;6.8;;99.4;0.993221;245.3;235.37;6.924805;6.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4303301;Caibaté;180411.933;38352.88;178309.372;37905.9;264916.499;55167.95;128979.547;11317.558;75428.18;32965.934;248691.219;16225.28;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;7;True;82.3;0.823314;292.7;299.42;5.282805;4.3;;82.3;0.823314;292.7;299.42;5.282805;4.3;;85.1;0.841452;259.51;256.32;5.263833;4.4;;81.1;0.783443;247.42;252.55;4.9995;3.9;;97.3;0.973089;221.93;207.31;5.968631;5.8;;96.3;0.964472;221.53;206.96;5.954634;5.7;;100.0;1.0;222.24;207.59;5.979638;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4303400;Caiçara;159894.473;33063.37;123647.21;25568.07;149121.997;32007.3;76574.912;6779.425;28811.587;32500.177;144666.101;4455.896;Agricultura, inclusive apoio à agricultura e a pós colheita;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;6;True;85.5;0.849861;294.62;286.93;5.122795;4.4;;85.5;0.849861;294.62;286.93;5.122795;4.4;;98.1;0.981252;250.98;255.06;5.100667;5.0;;;;;;;;;100.0;1.0;244.29;232.68;6.856621;6.9;;;;;;;;;100.0;1.0;244.29;232.68;6.856621;6.9;;98.1;0.98153;250.98;255.06;5.100667;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
